File,legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
woi.csv,WOI_AV07352,woiav07352,woi,video,,0,https://www.youtube.com/watch?v=BXq9XKreYGY,https://www.youtube.com/watch?v=BXq9XKreYGY,https://www.youtube.com/watch?v=BXq9XKreYGY,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w9057cz37,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Speer, Dorcas L., 1927-2009;Nader, Ralph;McGuiere, Maureen",;http://id.loc.gov/authorities/names/n80067178;,,,Clip of a WOI-TV news broadcast featuring Dorcas Speer interviewing Ralph Nader and Maureen McGuiere.; Annotation: YouTube title: (AV07352) WOI: News Clip 417,,eng,1960s,,,,,Automobiles--Safety measures;Meat industry and trade;Performing arts;Older people--Care,http://id.worldcat.org/fast/823839;http://id.worldcat.org/fast/1013271;http://id.worldcat.org/fast/1057887;http://id.worldcat.org/fast/1199096,United States,http://id.worldcat.org/fast/1204155,,,,00:21:26,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07359,woiav07359,woi,video,,0,https://www.youtube.com/watch?v=YtO-umdz7zw,https://www.youtube.com/watch?v=YtO-umdz7zw,https://www.youtube.com/watch?v=YtO-umdz7zw,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, January 20-22, 1976",https://n2t.net/ark:/87292/w9vd6p98n,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"King, Craig;Rucks, Judy;McLaughlin, Verna",,,,Clip of a WOI-TV news broadcast featuring the Iowa Caucuses.; Annotation: YouTube title: (AV07359) News Clips 464,,eng,1970s,,,,,Caucus;Presidents--Nomination;Football coaches;Budget--U.S. states,http://id.worldcat.org/fast/849800;http://id.worldcat.org/fast/1075784;http://id.worldcat.org/fast/931411;http://id.worldcat.org/fast/840395,Iowa,http://id.worldcat.org/fast/1205835,,,,00:22:27,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1976-01-20/1976-01-22,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07376,woiav07376,woi,video,,0,https://www.youtube.com/watch?v=ZcaL-C7JNHA,https://www.youtube.com/watch?v=ZcaL-C7JNHA,https://www.youtube.com/watch?v=ZcaL-C7JNHA,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, September 13-18, 1974",https://n2t.net/ark:/87292/w9qn5zh6g,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Keeler, Don;Bruce, Earle, 1931-;Staley, Oren Lee",;http://id.loc.gov/authorities/names/n00090487;,,,"Clip of a WOI-TV news broadcast featuring reactions to Watergate pardons, the National Farmers Organization annual meeting, and swimming lessons at Carr's Pool in Ames.; Annotation: YouTube title: (AV07376) WOI News Clips 510",,eng,1970s,,,,,Football;Farmers--Political activity;Swimming--Training;Watergate Affair (1972-1974),http://id.worldcat.org/fast/931362;http://id.worldcat.org/fast/921352;http://id.worldcat.org/fast/1140366;http://id.worldcat.org/fast/1172679,Iowa,http://id.worldcat.org/fast/1205835,,,,00:17:52,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1974-09-13/1974-09-18,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07383,woiav07383,woi,video,,0,https://www.youtube.com/watch?v=d3dExugwr5A,https://www.youtube.com/watch?v=d3dExugwr5A,https://www.youtube.com/watch?v=d3dExugwr5A,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, May 15-16, 1975",https://n2t.net/ark:/87292/w9m03z34w,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Voorhies, Brett;Winkler, Curt",,,,"Clip of a WOI-TV news broadcast featuring responses to the Mayagüez Incident, the results of a medical malpractice suit, and a commencement ceremony.; Annotation: YouTube title: (AV07383 H264) WOI: News Clip 519",,eng,1970s,,,,,Physicians--Malpractice;Jurors;Commencement ceremonies;Mayagüez Incident (1975),http://id.worldcat.org/fast/1062883;http://id.worldcat.org/fast/985069;http://id.worldcat.org/fast/869276;http://id.worldcat.org/fast/1012752,Iowa,http://id.worldcat.org/fast/1205835,,,,00:16:39,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1975-05-15/1975-05-16,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07402,woiav07402,woi,video,,0,https://www.youtube.com/watch?v=O1Jsj5W6HIQ,https://www.youtube.com/watch?v=O1Jsj5W6HIQ,https://www.youtube.com/watch?v=O1Jsj5W6HIQ,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1975",https://n2t.net/ark:/87292/w9g15th30,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Willham, Richard;Gregory, Dick;Speer, Dorcas L., 1927-2009",http://id.loc.gov/authorities/names/n00008233;http://id.loc.gov/authorities/names/n50030085;,,,Clip of a WOI-TV news broadcast featuring interviews of Dick Willham and Dick Gregory.; Annotation: YouTube title: (AV07402) News Clips 97,,eng,1970s,,,,,Excavations (Archaeology);Beef cattle--Breeding;Social change;Race relations,http://id.worldcat.org/fast/917564;http://id.worldcat.org/fast/829616;http://id.worldcat.org/fast/1122310;http://id.worldcat.org/fast/1086509,,,,,,00:32:29,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1975,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07416,woiav07416,woi,video,,0,https://www.youtube.com/watch?v=KGZbVFPjcbo,https://www.youtube.com/watch?v=KGZbVFPjcbo,https://www.youtube.com/watch?v=KGZbVFPjcbo,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1970",https://n2t.net/ark:/87292/w9g73791m,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Vance, Ben F.;Williams, Dale;Speer, Dorcas L., 1927-2009",,,,"Clip of a WOI-TV news broadcast featuring the League of Women Voters, the care of poinsettias, and the Arab-Israeli conflict.; Annotation: YouTube title: (AV07416) WOI TV: News Clips 308",,eng,1970s,,,League of Women Voters of Iowa,http://id.loc.gov/authorities/names/no2012058859,Poinsettias;Arab-Israeli conflict;Fishing,http://id.worldcat.org/fast/1068097;http://id.worldcat.org/fast/812220;http://id.worldcat.org/fast/926650,Iowa,http://id.worldcat.org/fast/1205835,,,,00:29:22,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1970,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07421,woiav07421,woi,video,,0,https://www.youtube.com/watch?v=3zuuBxjfuZk,https://www.youtube.com/watch?v=3zuuBxjfuZk,https://www.youtube.com/watch?v=3zuuBxjfuZk,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, March-June 1970",https://n2t.net/ark:/87292/w9bg2hg8b,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Ginsberg, Allen, 1926-1997;Speer, Dorcas L., 1927-2009;Parks, W. Robert (William Robert), 1915-;Oakley, Billie",http://id.loc.gov/authorities/names/n79109040;;http://id.loc.gov/authorities/names/n99054817;,,,"Clip of a WOI-TV news broadcast featuring Allen Ginsberg performing a poem by William Blake, VEISHEA highlights, and a speech by Iowa State University President W. Robert Parks.; Annotation: YouTube title: (AV07421) WOI TV News Clips 378",,eng,1970s,,,,,Poetry;Festivals;Parade floats;State universities and colleges,http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/923329;http://id.worldcat.org/fast/1052819;http://id.worldcat.org/fast/1131923,Iowa,http://id.worldcat.org/fast/1205835,,,,00:27:31,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1970-03/1970-06,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07425,woiav07425,woi,video,,0,https://www.youtube.com/watch?v=IVQFz7pMgoA,https://www.youtube.com/watch?v=IVQFz7pMgoA,https://www.youtube.com/watch?v=IVQFz7pMgoA,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, April-June, 1970",https://n2t.net/ark:/87292/w96q1sp3q,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Speer, Dorcas L., 1927-2009;Spock, Benjamin, 1903-1998",;http://id.loc.gov/authorities/names/n50024566,,,"Clip of a WOI-TV news broadcast featuring a pork grilling contest, an interview with Dr. Spock, and the Rose Festival at State Center.; Annotation: YouTube title: (AV07425) WOI: News Clip 382",,eng,1970s,,,,,Cooking (Pork);Peace movements;Festivals;Vietnam War (1961-1975),http://id.worldcat.org/fast/1754880;http://id.worldcat.org/fast/1055858;http://id.worldcat.org/fast/923329;http://id.worldcat.org/fast/1431664,Iowa,http://id.worldcat.org/fast/1205835,,,,00:31:39,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1970-04/1970-06,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07433,woiav07433,woi,video,,0,https://www.youtube.com/watch?v=fdBUoYziW3g,https://www.youtube.com/watch?v=fdBUoYziW3g,https://www.youtube.com/watch?v=fdBUoYziW3g,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, December 1969-April 1970",https://n2t.net/ark:/87292/w92z12v9b,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Smith, David E. (David Elvin), 1939-;Speer, Dorcas L., 1927-2009;Pratt, Connie",http://id.loc.gov/authorities/names/n79089047;;,Chieftones (Musical group),http://id.loc.gov/authorities/names/n95097167,"Clip of a WOI-TV news broadcast featuring an interview with Dr. David Smith, a performance by the Chieftones, and rug hooking.; Annotation: YouTube title: (AV07433) WOI: News Clip 391",,eng,1970s,,,,,"Drug abuse;Indians of North America;Rugs, Hooked;Models (Persons)",http://id.worldcat.org/fast/898480;http://id.worldcat.org/fast/969633;http://id.worldcat.org/fast/1101165;http://id.worldcat.org/fast/1024387,Iowa,http://id.worldcat.org/fast/1205835,,,,00:32:30,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1969-12/1970-04,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07436,woiav07436,woi,video,,0,https://www.youtube.com/watch?v=HqaWPQCKMBw,https://www.youtube.com/watch?v=HqaWPQCKMBw,https://www.youtube.com/watch?v=HqaWPQCKMBw,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1970",https://n2t.net/ark:/87292/w9z60c74p,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Elliott, Jane, 1933-;Speer, Dorcas L., 1927-2009;Pratt, Connie",http://id.loc.gov/authorities/names/n85173850;;,,,"Clip of a WOI-TV news broadcast featuring an interview with Jane Elliott, boats and sporting goods at the Iowa Sports and Vacation Show, and horses outside the Iowa State University horse barns.; Annotation: YouTube title: (AV07436) WOI: News Clip 394",,eng,1970s,,,,,Discrimination--Study and teaching;Color of eyes;Recreation--Equipment and supplies;Horses,http://id.worldcat.org/fast/895014;http://id.worldcat.org/fast/868592;http://id.worldcat.org/fast/1091725;http://id.worldcat.org/fast/960603,Iowa,http://id.worldcat.org/fast/1205835,,,,00:31:18,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1970,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07443,woiav07443,woi,video,,0,https://www.youtube.com/watch?v=C_W_aKTGib8,https://www.youtube.com/watch?v=C_W_aKTGib8,https://www.youtube.com/watch?v=C_W_aKTGib8,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w9td9nf1g,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Speer, Dorcas L., 1927-2009;Carlson, Ralph",,,,Clip of a WOI-TV news broadcast featuring the Iowa Senior Citizens Arts Festival and an interview about wheelchair accessibility.; Annotation: YouTube title: (AV07443) WOI TV: News Clips 401,,eng,1970s,,,,,Arts and older people;Handicraft;Barrier-free design;Wheelchairs,http://id.worldcat.org/fast/1199250;http://id.worldcat.org/fast/950959;http://id.worldcat.org/fast/827762;http://id.worldcat.org/fast/1174507,Iowa,http://id.worldcat.org/fast/1205835,,,,00:31:26,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07445,woiav07445,woi,video,,0,https://www.youtube.com/watch?v=47gB49n1XMg,https://www.youtube.com/watch?v=47gB49n1XMg,https://www.youtube.com/watch?v=47gB49n1XMg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, May 1971",https://n2t.net/ark:/87292/w9pr7n070,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Pratt, Connie",,,,Clip of a WOI-TV news broadcast featuring the Living History Farms craft fair.; Annotation: YouTube title: (AV07445) WOI: News Clip 403,,eng,1970s,,,Living History Farms (Museum),http://id.loc.gov/authorities/names/n80111670,Quilting;Chair caning;Log cabins--Design and construction,http://id.worldcat.org/fast/1085785;http://id.worldcat.org/fast/851799;http://id.worldcat.org/fast/1001888,Iowa,http://id.worldcat.org/fast/1205835,,,,00:30:56,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1971-05,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07449,woiav07449,woi,video,,0,https://www.youtube.com/watch?v=dkgjtVuiaaU,https://www.youtube.com/watch?v=dkgjtVuiaaU,https://www.youtube.com/watch?v=dkgjtVuiaaU,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, undated",https://n2t.net/ark:/87292/w9ks6j97t,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,,,,,Clip of a WOI-TV news broadcast featuring antique furniture.; Annotation: YouTube title: (AV07449) News Clips 408,,eng,,,,,,Furniture;Antiques;Decoration and ornament;Country furniture--Design and construction,http://id.worldcat.org/fast/936488;http://id.worldcat.org/fast/810720;http://id.worldcat.org/fast/889145;http://id.worldcat.org/fast/881379,,,,,,00:32:02,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
woi.csv,WOI_AV07458,woiav07458,woi,video,,0,https://www.youtube.com/watch?v=3qN3xGjfYb8,https://www.youtube.com/watch?v=3qN3xGjfYb8,https://www.youtube.com/watch?v=3qN3xGjfYb8,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/small/woi_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/woi/thumbs/woi_th.jpg,,,,,"WOI-TV news clip, 1965-1970",https://n2t.net/ark:/87292/w9028pk2w,,,RS 5/6,Iowa State University. WOI Radio and Television records,https://n2t.net/ark:/87292/w9kj4m,"WOI-TV News Clips, 1921-2013",,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,"WOI-TV (Television station : Ames, Iowa)",http://id.loc.gov/authorities/names/no93013516,,,,,"Speer, Dorcas L., 1927-2009;Alberghetti, Anna Maria;Von Hagen, Conny",;http://id.loc.gov/authorities/names/n91096116;,,,Clip of a WOI-TV news broadcast featuring an interview with Anna Maria Alberghetti and aluminum foil decorations.; Annotation: YouTube title: (AV07458) News Clips 431,,eng,1960s,,,,,"Performing arts;Strains and stresses--Testing;Motor vehicles, Amphibious;Aluminum foil craft",http://id.worldcat.org/fast/1057887;http://id.worldcat.org/fast/1134301;http://id.worldcat.org/fast/1027976;http://id.worldcat.org/fast/806366,,,,,,00:34:14,16mm (photographic film size),http://vocab.getty.edu/aat/300263815,television programs;news bulletins,http://vocab.getty.edu/aat/300263432;http://vocab.getty.edu/aat/300026435,Moving Image,video/vnd.youtube.yt,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1965/1970,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,WOI-TV news clips,https://n2t.net/ark:/87292/w96h4cw6z,,,reformatted digital
