legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf_hold,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
ExtensionOutreach_132,extensionoutreach132,extensionoutreach,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/pdf/extensionoutreach132.pdf,"Report of the Animal Husbandry Division of the Agricultural Extension, 1910",https://n2t.net/ark:/87292/w9fc04,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,"Bliss, Ralph K.",,,,,,,,,,,,"This report details the lectures given by Ralph K. Bliss at farmer's institutes, schedules of short courses he taught, his involvement with Extension organizations, and demonstration farms. Some description of administrative processes and work.",,eng,1910s,,,Iowa State College;Iowa State University;Iowa State University. University Extension,http://id.loc.gov/authorities/names/n82049648;http://id.loc.gov/authorities/names/n81041658;http://id.loc.gov/authorities/names/n88655482,Agriculture;Animal culture,http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/809131,Iowa--Story County,http://id.worldcat.org/fast/1221286,,,,16 pages,,,reports,http://vocab.getty.edu/aat/300027267,Text,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1910,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_116,extensionoutreach116,extensionoutreach,child,extensionoutreach132,1,16-03-013_Bliss_0013-002-001-001.tif,16-03-013_bliss_0013-002-001-001.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-001.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-001_th.jpg,,,,,Page 1,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_117,extensionoutreach117,extensionoutreach,child,extensionoutreach132,2,16-03-013_Bliss_0013-002-001-002.tif,16-03-013_bliss_0013-002-001-002.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-002.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-002_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-002_th.jpg,,,,,Page 2,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_118,extensionoutreach118,extensionoutreach,child,extensionoutreach132,3,16-03-013_Bliss_0013-002-001-003.tif,16-03-013_bliss_0013-002-001-003.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-003.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-003_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-003_th.jpg,,,,,Page 3,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_119,extensionoutreach119,extensionoutreach,child,extensionoutreach132,4,16-03-013_Bliss_0013-002-001-004.tif,16-03-013_bliss_0013-002-001-004.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-004.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-004_th.jpg,,,,,Page 4,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_120,extensionoutreach120,extensionoutreach,child,extensionoutreach132,5,16-03-013_Bliss_0013-002-001-005.tif,16-03-013_bliss_0013-002-001-005.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-005.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-005_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-005_th.jpg,,,,,Page 5,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_121,extensionoutreach121,extensionoutreach,child,extensionoutreach132,6,16-03-013_Bliss_0013-002-001-006.tif,16-03-013_bliss_0013-002-001-006.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-006.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-006_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-006_th.jpg,,,,,Page 6,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_122,extensionoutreach122,extensionoutreach,child,extensionoutreach132,7,16-03-013_Bliss_0013-002-001-007.tif,16-03-013_bliss_0013-002-001-007.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-007.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-007_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-007_th.jpg,,,,,Page 7,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_123,extensionoutreach123,extensionoutreach,child,extensionoutreach132,8,16-03-013_Bliss_0013-002-001-008.tif,16-03-013_bliss_0013-002-001-008.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-008.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-008_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-008_th.jpg,,,,,Page 8,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_124,extensionoutreach124,extensionoutreach,child,extensionoutreach132,9,16-03-013_Bliss_0013-002-001-009.tif,16-03-013_bliss_0013-002-001-009.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-009.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-009_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-009_th.jpg,,,,,Page 9,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_125,extensionoutreach125,extensionoutreach,child,extensionoutreach132,10,16-03-013_Bliss_0013-002-001-010.tif,16-03-013_bliss_0013-002-001-010.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-010.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-010_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-010_th.jpg,,,,,Page 10,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_126,extensionoutreach126,extensionoutreach,child,extensionoutreach132,11,16-03-013_Bliss_0013-002-001-011.tif,16-03-013_bliss_0013-002-001-011.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-011.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-011_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-011_th.jpg,,,,,Page 11,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_127,extensionoutreach127,extensionoutreach,child,extensionoutreach132,12,16-03-013_Bliss_0013-002-001-012.tif,16-03-013_bliss_0013-002-001-012.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-012.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-012_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-012_th.jpg,,,,,Page 12,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_128,extensionoutreach128,extensionoutreach,child,extensionoutreach132,13,16-03-013_Bliss_0013-002-001-013.tif,16-03-013_bliss_0013-002-001-013.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-013.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-013_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-013_th.jpg,,,,,Page 13,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_129,extensionoutreach129,extensionoutreach,child,extensionoutreach132,14,16-03-013_Bliss_0013-002-001-014.tif,16-03-013_bliss_0013-002-001-014.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-014.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-014_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-014_th.jpg,,,,,Page 14,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_130,extensionoutreach130,extensionoutreach,child,extensionoutreach132,15,16-03-013_Bliss_0013-002-001-015.tif,16-03-013_bliss_0013-002-001-015.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-015.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-015_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-015_th.jpg,,,,,Page 15,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_131,extensionoutreach131,extensionoutreach,child,extensionoutreach132,16,16-03-013_Bliss_0013-002-001-016.tif,16-03-013_bliss_0013-002-001-016.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-013_bliss_0013-002-001-016.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-013_bliss_0013-002-001-016_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-013_bliss_0013-002-001-016_th.jpg,,,,,Page 16,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_149,extensionoutreach149,extensionoutreach,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/pdf/extensionoutreach149.pdf,Paul C. Taff interview: Oral history,https://n2t.net/ark:/87292/w99n8p,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,"Lundeen, Michael",,,,,,,,,,,,A transcription of an oral history recording as given by Paul C. Taff regarding the early extension work. Includes personal recollection of Paul C. Taff about the extension before and after the war.,,eng,1970s,,,Iowa State College;Iowa State University;Iowa State University. University Extension,http://id.loc.gov/authorities/names/n82049648;http://id.loc.gov/authorities/names/n81041658;http://id.loc.gov/authorities/names/n88655482,Agriculture;World War (1914-1918),http://id.worldcat.org/fast/801355;http://id.worldcat.org/fast/1180746,Iowa,http://id.worldcat.org/fast/1205835,,,,16 pages,,,oral histories (literary genre),http://vocab.getty.edu/aat/300202595,Text,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1974,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_133,extensionoutreach133,extensionoutreach,child,extensionoutreach149,1,16-03-056_Taff_0016-005-001-001.tif,16-03-056_taff_0016-005-001-001.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-001.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-001_th.jpg,,,,,Page 1,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_134,extensionoutreach134,extensionoutreach,child,extensionoutreach149,2,16-03-056_Taff_0016-005-001-002.tif,16-03-056_taff_0016-005-001-002.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-002.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-002_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-002_th.jpg,,,,,Page 2,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_135,extensionoutreach135,extensionoutreach,child,extensionoutreach149,3,16-03-056_Taff_0016-005-001-003.tif,16-03-056_taff_0016-005-001-003.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-003.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-003_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-003_th.jpg,,,,,Page 3,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_136,extensionoutreach136,extensionoutreach,child,extensionoutreach149,4,16-03-056_Taff_0016-005-001-004.tif,16-03-056_taff_0016-005-001-004.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-004.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-004_th.jpg,,,,,Page 4,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_137,extensionoutreach137,extensionoutreach,child,extensionoutreach149,5,16-03-056_Taff_0016-005-001-005.tif,16-03-056_taff_0016-005-001-005.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-005.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-005_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-005_th.jpg,,,,,Page 5,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_138,extensionoutreach138,extensionoutreach,child,extensionoutreach149,6,16-03-056_Taff_0016-005-001-006.tif,16-03-056_taff_0016-005-001-006.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-006.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-006_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-006_th.jpg,,,,,Page 6,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_139,extensionoutreach139,extensionoutreach,child,extensionoutreach149,7,16-03-056_Taff_0016-005-001-007.tif,16-03-056_taff_0016-005-001-007.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-007.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-007_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-007_th.jpg,,,,,Page 7,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_140,extensionoutreach140,extensionoutreach,child,extensionoutreach149,8,16-03-056_Taff_0016-005-001-008.tif,16-03-056_taff_0016-005-001-008.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-008.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-008_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-008_th.jpg,,,,,Page 8,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_141,extensionoutreach141,extensionoutreach,child,extensionoutreach149,9,16-03-056_Taff_0016-005-001-009.tif,16-03-056_taff_0016-005-001-009.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-009.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-009_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-009_th.jpg,,,,,Page 9,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_142,extensionoutreach142,extensionoutreach,child,extensionoutreach149,10,16-03-056_Taff_0016-005-001-010.tif,16-03-056_taff_0016-005-001-010.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-010.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-010_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-010_th.jpg,,,,,Page 10,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_143,extensionoutreach143,extensionoutreach,child,extensionoutreach149,11,16-03-056_Taff_0016-005-001-011.tif,16-03-056_taff_0016-005-001-011.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-011.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-011_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-011_th.jpg,,,,,Page 11,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
